"order_id","order_date","customer_id","contact_name","product_id","product_name","category_id","unit_price","units_in_stock","units_on_order","reorder_level","discontinued","order_id-2","product_id-2","unit_price-2","quantity","discount","employee_id","birth_date","hire_date","category_id-2","category_name","shipper_id","company_name"
10297,"1996-09-04","BLONP","Frédérique Citeaux",39,"Chartreuse verte",1,"18",69,0,5,0,10297,39,"14.4",60,"0",5,"1955-03-04","1993-10-17",1,"Beverages",2,"United Package"
10297,"1996-09-04","BLONP","Frédérique Citeaux",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10297,72,"27.8",20,"0",5,"1955-03-04","1993-10-17",4,"Dairy Products",2,"United Package"
10298,"1996-09-05","HUNGO","Patricia McKenna",2,"Chang",1,"19",17,40,25,1,10298,2,"15.2",40,"0",6,"1963-07-02","1993-10-17",1,"Beverages",2,"United Package"
10298,"1996-09-05","HUNGO","Patricia McKenna",36,"Inlagd Sill",8,"19",112,0,20,0,10298,36,"15.2",40,"0.25",6,"1963-07-02","1993-10-17",8,"Seafood",2,"United Package"
10298,"1996-09-05","HUNGO","Patricia McKenna",59,"Raclette Courdavault",4,"55",79,0,0,0,10298,59,"44",30,"0.25",6,"1963-07-02","1993-10-17",4,"Dairy Products",2,"United Package"
10298,"1996-09-05","HUNGO","Patricia McKenna",62,"Tarte au sucre",3,"49.3",17,0,0,0,10298,62,"39.4",15,"0",6,"1963-07-02","1993-10-17",3,"Confections",2,"United Package"
10299,"1996-09-06","RICAR","Janete Limeira",19,"Teatime Chocolate Biscuits",3,"9.2",25,0,5,0,10299,19,"7.3",15,"0",4,"1937-09-19","1993-05-03",3,"Confections",2,"United Package"
10299,"1996-09-06","RICAR","Janete Limeira",70,"Outback Lager",1,"15",15,10,30,0,10299,70,"12",20,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10300,"1996-09-09","MAGAA","Giovanni Rovelli",66,"Louisiana Hot Spiced Okra",2,"17",4,100,20,0,10300,66,"13.6",30,"0",2,"1952-02-19","1992-08-14",2,"Condiments",2,"United Package"
10300,"1996-09-09","MAGAA","Giovanni Rovelli",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10300,68,"10",20,"0",2,"1952-02-19","1992-08-14",3,"Confections",2,"United Package"
10301,"1996-09-09","WANDK","Rita Müller",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10301,40,"14.7",10,"0",8,"1958-01-09","1994-03-05",8,"Seafood",2,"United Package"
10301,"1996-09-09","WANDK","Rita Müller",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10301,56,"30.4",20,"0",8,"1958-01-09","1994-03-05",5,"Grains/Cereals",2,"United Package"
10302,"1996-09-10","SUPRD","Pascale Cartrain",17,"Alice Mutton",6,"39",0,0,0,1,10302,17,"31.2",40,"0",4,"1937-09-19","1993-05-03",6,"Meat/Poultry",2,"United Package"
10302,"1996-09-10","SUPRD","Pascale Cartrain",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10302,28,"36.4",28,"0",4,"1937-09-19","1993-05-03",7,"Produce",2,"United Package"
10302,"1996-09-10","SUPRD","Pascale Cartrain",43,"Ipoh Coffee",1,"46",17,10,25,0,10302,43,"36.8",12,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10303,"1996-09-11","GODOS","José Pedro Freyre",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10303,40,"14.7",40,"0.1",7,"1960-05-29","1994-01-02",8,"Seafood",2,"United Package"
10303,"1996-09-11","GODOS","José Pedro Freyre",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10303,65,"16.8",30,"0.1",7,"1960-05-29","1994-01-02",2,"Condiments",2,"United Package"
10303,"1996-09-11","GODOS","José Pedro Freyre",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10303,68,"10",15,"0.1",7,"1960-05-29","1994-01-02",3,"Confections",2,"United Package"
10304,"1996-09-12","TORTU","Miguel Angel Paolino",49,"Maxilaku",3,"20",10,60,15,0,10304,49,"16",30,"0",1,"1948-12-08","1992-05-01",3,"Confections",2,"United Package"
10304,"1996-09-12","TORTU","Miguel Angel Paolino",59,"Raclette Courdavault",4,"55",79,0,0,0,10304,59,"44",10,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",2,"United Package"
10304,"1996-09-12","TORTU","Miguel Angel Paolino",71,"Flotemysost",4,"21.5",26,0,0,0,10304,71,"17.2",2,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",2,"United Package"
10305,"1996-09-13","OLDWO","Rene Phillips",18,"Carnarvon Tigers",8,"62.5",42,0,0,0,10305,18,"50",25,"0.1",8,"1958-01-09","1994-03-05",8,"Seafood",3,"Federal Shipping"
10305,"1996-09-13","OLDWO","Rene Phillips",29,"Thüringer Rostbratwurst",6,"123.79",0,0,0,1,10305,29,"99",25,"0.1",8,"1958-01-09","1994-03-05",6,"Meat/Poultry",3,"Federal Shipping"
10305,"1996-09-13","OLDWO","Rene Phillips",39,"Chartreuse verte",1,"18",69,0,5,0,10305,39,"14.4",30,"0.1",8,"1958-01-09","1994-03-05",1,"Beverages",3,"Federal Shipping"
10306,"1996-09-16","ROMEY","Alejandra Camino",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10306,30,"20.7",10,"0",1,"1948-12-08","1992-05-01",8,"Seafood",3,"Federal Shipping"
10306,"1996-09-16","ROMEY","Alejandra Camino",53,"Perth Pasties",6,"32.8",0,0,0,1,10306,53,"26.2",10,"0",1,"1948-12-08","1992-05-01",6,"Meat/Poultry",3,"Federal Shipping"
10306,"1996-09-16","ROMEY","Alejandra Camino",54,"Tourtière",6,"7.45",21,0,10,0,10306,54,"5.9",5,"0",1,"1948-12-08","1992-05-01",6,"Meat/Poultry",3,"Federal Shipping"
10307,"1996-09-17","LONEP","Fran Wilson",62,"Tarte au sucre",3,"49.3",17,0,0,0,10307,62,"39.4",10,"0",2,"1952-02-19","1992-08-14",3,"Confections",2,"United Package"
10307,"1996-09-17","LONEP","Fran Wilson",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10307,68,"10",3,"0",2,"1952-02-19","1992-08-14",3,"Confections",2,"United Package"
10308,"1996-09-18","ANATR","Ana Trujillo",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10308,69,"28.8",1,"0",7,"1960-05-29","1994-01-02",4,"Dairy Products",3,"Federal Shipping"
10308,"1996-09-18","ANATR","Ana Trujillo",70,"Outback Lager",1,"15",15,10,30,0,10308,70,"12",5,"0",7,"1960-05-29","1994-01-02",1,"Beverages",3,"Federal Shipping"
10309,"1996-09-19","HUNGO","Patricia McKenna",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10309,4,"17.6",20,"0",3,"1963-08-30","1992-04-01",2,"Condiments",1,"Speedy Express"
10309,"1996-09-19","HUNGO","Patricia McKenna",6,"Grandma's Boysenberry Spread",2,"25",120,0,25,0,10309,6,"20",30,"0",3,"1963-08-30","1992-04-01",2,"Condiments",1,"Speedy Express"
10309,"1996-09-19","HUNGO","Patricia McKenna",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10309,42,"11.2",2,"0",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",1,"Speedy Express"
10309,"1996-09-19","HUNGO","Patricia McKenna",43,"Ipoh Coffee",1,"46",17,10,25,0,10309,43,"36.8",20,"0",3,"1963-08-30","1992-04-01",1,"Beverages",1,"Speedy Express"
10309,"1996-09-19","HUNGO","Patricia McKenna",71,"Flotemysost",4,"21.5",26,0,0,0,10309,71,"17.2",3,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",1,"Speedy Express"
10310,"1996-09-20","THEBI","Liz Nixon",16,"Pavlova",3,"17.45",29,0,10,0,10310,16,"13.9",10,"0",8,"1958-01-09","1994-03-05",3,"Confections",2,"United Package"
10310,"1996-09-20","THEBI","Liz Nixon",62,"Tarte au sucre",3,"49.3",17,0,0,0,10310,62,"39.4",5,"0",8,"1958-01-09","1994-03-05",3,"Confections",2,"United Package"
10311,"1996-09-20","DUMON","Janine Labrune",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10311,42,"11.2",6,"0",1,"1948-12-08","1992-05-01",5,"Grains/Cereals",3,"Federal Shipping"
10311,"1996-09-20","DUMON","Janine Labrune",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10311,69,"28.8",7,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",3,"Federal Shipping"
10312,"1996-09-23","WANDK","Rita Müller",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10312,28,"36.4",4,"0",2,"1952-02-19","1992-08-14",7,"Produce",2,"United Package"
10312,"1996-09-23","WANDK","Rita Müller",43,"Ipoh Coffee",1,"46",17,10,25,0,10312,43,"36.8",24,"0",2,"1952-02-19","1992-08-14",1,"Beverages",2,"United Package"
10312,"1996-09-23","WANDK","Rita Müller",53,"Perth Pasties",6,"32.8",0,0,0,1,10312,53,"26.2",20,"0",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",2,"United Package"
10312,"1996-09-23","WANDK","Rita Müller",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10312,75,"6.2",10,"0",2,"1952-02-19","1992-08-14",1,"Beverages",2,"United Package"
10313,"1996-09-24","QUICK","Horst Kloss",36,"Inlagd Sill",8,"19",112,0,20,0,10313,36,"15.2",12,"0",2,"1952-02-19","1992-08-14",8,"Seafood",2,"United Package"
10314,"1996-09-25","RATTC","Paula Wilson",32,"Mascarpone Fabioli",4,"32",9,40,25,0,10314,32,"25.6",40,"0.1",1,"1948-12-08","1992-05-01",4,"Dairy Products",2,"United Package"
10314,"1996-09-25","RATTC","Paula Wilson",58,"Escargots de Bourgogne",8,"13.25",62,0,20,0,10314,58,"10.6",30,"0.1",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
10314,"1996-09-25","RATTC","Paula Wilson",62,"Tarte au sucre",3,"49.3",17,0,0,0,10314,62,"39.4",25,"0.1",1,"1948-12-08","1992-05-01",3,"Confections",2,"United Package"
10315,"1996-09-26","ISLAT","Helen Bennett",34,"Sasquatch Ale",1,"14",111,0,15,0,10315,34,"11.2",14,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10315,"1996-09-26","ISLAT","Helen Bennett",70,"Outback Lager",1,"15",15,10,30,0,10315,70,"12",30,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10316,"1996-09-27","RATTC","Paula Wilson",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10316,41,"7.7",10,"0",1,"1948-12-08","1992-05-01",8,"Seafood",3,"Federal Shipping"
10316,"1996-09-27","RATTC","Paula Wilson",62,"Tarte au sucre",3,"49.3",17,0,0,0,10316,62,"39.4",70,"0",1,"1948-12-08","1992-05-01",3,"Confections",3,"Federal Shipping"
10317,"1996-09-30","LONEP","Fran Wilson",1,"Chai",1,"18",39,0,10,1,10317,1,"14.4",20,"0",6,"1963-07-02","1993-10-17",1,"Beverages",1,"Speedy Express"
10318,"1996-10-01","ISLAT","Helen Bennett",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10318,41,"7.7",20,"0",8,"1958-01-09","1994-03-05",8,"Seafood",2,"United Package"
10318,"1996-10-01","ISLAT","Helen Bennett",76,"Lakkalikööri",1,"18",57,0,20,0,10318,76,"14.4",6,"0",8,"1958-01-09","1994-03-05",1,"Beverages",2,"United Package"
10319,"1996-10-02","TORTU","Miguel Angel Paolino",17,"Alice Mutton",6,"39",0,0,0,1,10319,17,"31.2",8,"0",7,"1960-05-29","1994-01-02",6,"Meat/Poultry",3,"Federal Shipping"
10319,"1996-10-02","TORTU","Miguel Angel Paolino",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10319,28,"36.4",14,"0",7,"1960-05-29","1994-01-02",7,"Produce",3,"Federal Shipping"
10319,"1996-10-02","TORTU","Miguel Angel Paolino",76,"Lakkalikööri",1,"18",57,0,20,0,10319,76,"14.4",30,"0",7,"1960-05-29","1994-01-02",1,"Beverages",3,"Federal Shipping"
10320,"1996-10-03","WARTH","Pirkko Koskitalo",71,"Flotemysost",4,"21.5",26,0,0,0,10320,71,"17.2",30,"0",5,"1955-03-04","1993-10-17",4,"Dairy Products",3,"Federal Shipping"
10321,"1996-10-03","ISLAT","Helen Bennett",35,"Steeleye Stout",1,"18",20,0,15,0,10321,35,"14.4",10,"0",3,"1963-08-30","1992-04-01",1,"Beverages",2,"United Package"
10322,"1996-10-04","PERIC","Guillermo Fernández",52,"Filo Mix",5,"7",38,0,25,0,10322,52,"5.6",20,"0",7,"1960-05-29","1994-01-02",5,"Grains/Cereals",3,"Federal Shipping"
10323,"1996-10-07","KOENE","Philip Cramer",15,"Genen Shouyu",2,"13",39,0,5,0,10323,15,"12.4",5,"0",4,"1937-09-19","1993-05-03",2,"Condiments",1,"Speedy Express"
10323,"1996-10-07","KOENE","Philip Cramer",25,"NuNuCa Nuß-Nougat-Creme",3,"14",76,0,30,0,10323,25,"11.2",4,"0",4,"1937-09-19","1993-05-03",3,"Confections",1,"Speedy Express"
10323,"1996-10-07","KOENE","Philip Cramer",39,"Chartreuse verte",1,"18",69,0,5,0,10323,39,"14.4",4,"0",4,"1937-09-19","1993-05-03",1,"Beverages",1,"Speedy Express"
10324,"1996-10-08","SAVEA","Jose Pavarotti",16,"Pavlova",3,"17.45",29,0,10,0,10324,16,"13.9",21,"0.15",9,"1966-01-27","1994-11-15",3,"Confections",1,"Speedy Express"
10324,"1996-10-08","SAVEA","Jose Pavarotti",35,"Steeleye Stout",1,"18",20,0,15,0,10324,35,"14.4",70,"0.15",9,"1966-01-27","1994-11-15",1,"Beverages",1,"Speedy Express"
10324,"1996-10-08","SAVEA","Jose Pavarotti",46,"Spegesild",8,"12",95,0,0,0,10324,46,"9.6",30,"0",9,"1966-01-27","1994-11-15",8,"Seafood",1,"Speedy Express"
10324,"1996-10-08","SAVEA","Jose Pavarotti",59,"Raclette Courdavault",4,"55",79,0,0,0,10324,59,"44",40,"0.15",9,"1966-01-27","1994-11-15",4,"Dairy Products",1,"Speedy Express"
10324,"1996-10-08","SAVEA","Jose Pavarotti",63,"Vegie-spread",2,"43.9",24,0,5,0,10324,63,"35.1",80,"0.15",9,"1966-01-27","1994-11-15",2,"Condiments",1,"Speedy Express"
10325,"1996-10-09","KOENE","Philip Cramer",6,"Grandma's Boysenberry Spread",2,"25",120,0,25,0,10325,6,"20",6,"0",1,"1948-12-08","1992-05-01",2,"Condiments",3,"Federal Shipping"
10325,"1996-10-09","KOENE","Philip Cramer",13,"Konbu",8,"6",24,0,5,0,10325,13,"4.8",12,"0",1,"1948-12-08","1992-05-01",8,"Seafood",3,"Federal Shipping"
10325,"1996-10-09","KOENE","Philip Cramer",14,"Tofu",7,"23.25",35,0,0,0,10325,14,"18.6",9,"0",1,"1948-12-08","1992-05-01",7,"Produce",3,"Federal Shipping"
10325,"1996-10-09","KOENE","Philip Cramer",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10325,31,"10",4,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",3,"Federal Shipping"
10325,"1996-10-09","KOENE","Philip Cramer",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10325,72,"27.8",40,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",3,"Federal Shipping"
10326,"1996-10-10","BOLID","Martín Sommer",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10326,4,"17.6",24,"0",4,"1937-09-19","1993-05-03",2,"Condiments",2,"United Package"
10326,"1996-10-10","BOLID","Martín Sommer",57,"Ravioli Angelo",5,"19.5",36,0,20,0,10326,57,"15.6",16,"0",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10326,"1996-10-10","BOLID","Martín Sommer",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10326,75,"6.2",50,"0",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10327,"1996-10-11","FOLKO","Maria Larsson",2,"Chang",1,"19",17,40,25,1,10327,2,"15.2",25,"0.2",2,"1952-02-19","1992-08-14",1,"Beverages",1,"Speedy Express"
10327,"1996-10-11","FOLKO","Maria Larsson",11,"Queso Cabrales",4,"21",22,30,30,0,10327,11,"16.8",50,"0.2",2,"1952-02-19","1992-08-14",4,"Dairy Products",1,"Speedy Express"
10327,"1996-10-11","FOLKO","Maria Larsson",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10327,30,"20.7",35,"0.2",2,"1952-02-19","1992-08-14",8,"Seafood",1,"Speedy Express"
10327,"1996-10-11","FOLKO","Maria Larsson",58,"Escargots de Bourgogne",8,"13.25",62,0,20,0,10327,58,"10.6",30,"0.2",2,"1952-02-19","1992-08-14",8,"Seafood",1,"Speedy Express"
10328,"1996-10-14","FURIB","Lino Rodriguez",59,"Raclette Courdavault",4,"55",79,0,0,0,10328,59,"44",9,"0",4,"1937-09-19","1993-05-03",4,"Dairy Products",3,"Federal Shipping"
10328,"1996-10-14","FURIB","Lino Rodriguez",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10328,65,"16.8",40,"0",4,"1937-09-19","1993-05-03",2,"Condiments",3,"Federal Shipping"
10328,"1996-10-14","FURIB","Lino Rodriguez",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10328,68,"10",10,"0",4,"1937-09-19","1993-05-03",3,"Confections",3,"Federal Shipping"
10329,"1996-10-15","SPLIR","Art Braunschweiger",19,"Teatime Chocolate Biscuits",3,"9.2",25,0,5,0,10329,19,"7.3",10,"0.05",4,"1937-09-19","1993-05-03",3,"Confections",2,"United Package"
10329,"1996-10-15","SPLIR","Art Braunschweiger",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10329,30,"20.7",8,"0.05",4,"1937-09-19","1993-05-03",8,"Seafood",2,"United Package"
10329,"1996-10-15","SPLIR","Art Braunschweiger",38,"Côte de Blaye",1,"263.5",17,0,15,0,10329,38,"210.8",20,"0.05",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10329,"1996-10-15","SPLIR","Art Braunschweiger",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10329,56,"30.4",12,"0.05",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10330,"1996-10-16","LILAS","Carlos González",26,"Gumbär Gummibärchen",3,"31.23",15,0,0,0,10330,26,"24.9",50,"0.15",3,"1963-08-30","1992-04-01",3,"Confections",1,"Speedy Express"
10330,"1996-10-16","LILAS","Carlos González",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10330,72,"27.8",25,"0.15",3,"1963-08-30","1992-04-01",4,"Dairy Products",1,"Speedy Express"
10331,"1996-10-16","BONAP","Laurence Lebihan",54,"Tourtière",6,"7.45",21,0,10,0,10331,54,"5.9",15,"0",9,"1966-01-27","1994-11-15",6,"Meat/Poultry",1,"Speedy Express"
10332,"1996-10-17","MEREP","Jean Fresnière",18,"Carnarvon Tigers",8,"62.5",42,0,0,0,10332,18,"50",40,"0.2",3,"1963-08-30","1992-04-01",8,"Seafood",2,"United Package"
10332,"1996-10-17","MEREP","Jean Fresnière",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10332,42,"11.2",10,"0.2",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",2,"United Package"
10332,"1996-10-17","MEREP","Jean Fresnière",47,"Zaanse koeken",3,"9.5",36,0,0,0,10332,47,"7.6",16,"0.2",3,"1963-08-30","1992-04-01",3,"Confections",2,"United Package"
10333,"1996-10-18","WARTH","Pirkko Koskitalo",14,"Tofu",7,"23.25",35,0,0,0,10333,14,"18.6",10,"0",5,"1955-03-04","1993-10-17",7,"Produce",3,"Federal Shipping"
10333,"1996-10-18","WARTH","Pirkko Koskitalo",21,"Sir Rodney's Scones",3,"10",3,40,5,0,10333,21,"8",10,"0.1",5,"1955-03-04","1993-10-17",3,"Confections",3,"Federal Shipping"
10333,"1996-10-18","WARTH","Pirkko Koskitalo",71,"Flotemysost",4,"21.5",26,0,0,0,10333,71,"17.2",40,"0.1",5,"1955-03-04","1993-10-17",4,"Dairy Products",3,"Federal Shipping"
10334,"1996-10-21","VICTE","Mary Saveley",52,"Filo Mix",5,"7",38,0,25,0,10334,52,"5.6",8,"0",8,"1958-01-09","1994-03-05",5,"Grains/Cereals",2,"United Package"
10334,"1996-10-21","VICTE","Mary Saveley",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10334,68,"10",10,"0",8,"1958-01-09","1994-03-05",3,"Confections",2,"United Package"
10335,"1996-10-22","HUNGO","Patricia McKenna",2,"Chang",1,"19",17,40,25,1,10335,2,"15.2",7,"0.2",7,"1960-05-29","1994-01-02",1,"Beverages",2,"United Package"
10335,"1996-10-22","HUNGO","Patricia McKenna",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10335,31,"10",25,"0.2",7,"1960-05-29","1994-01-02",4,"Dairy Products",2,"United Package"
10335,"1996-10-22","HUNGO","Patricia McKenna",32,"Mascarpone Fabioli",4,"32",9,40,25,0,10335,32,"25.6",6,"0.2",7,"1960-05-29","1994-01-02",4,"Dairy Products",2,"United Package"
10335,"1996-10-22","HUNGO","Patricia McKenna",51,"Manjimup Dried Apples",7,"53",20,0,10,0,10335,51,"42.4",48,"0.2",7,"1960-05-29","1994-01-02",7,"Produce",2,"United Package"
10336,"1996-10-23","PRINI","Isabel de Castro",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10336,4,"17.6",18,"0.1",7,"1960-05-29","1994-01-02",2,"Condiments",2,"United Package"
10337,"1996-10-24","FRANK","Peter Franken",23,"Tunnbröd",5,"9",61,0,25,0,10337,23,"7.2",40,"0",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",3,"Federal Shipping"
10337,"1996-10-24","FRANK","Peter Franken",26,"Gumbär Gummibärchen",3,"31.23",15,0,0,0,10337,26,"24.9",24,"0",4,"1937-09-19","1993-05-03",3,"Confections",3,"Federal Shipping"
10337,"1996-10-24","FRANK","Peter Franken",36,"Inlagd Sill",8,"19",112,0,20,0,10337,36,"15.2",20,"0",4,"1937-09-19","1993-05-03",8,"Seafood",3,"Federal Shipping"
10337,"1996-10-24","FRANK","Peter Franken",37,"Gravad lax",8,"26",11,50,25,0,10337,37,"20.8",28,"0",4,"1937-09-19","1993-05-03",8,"Seafood",3,"Federal Shipping"
10337,"1996-10-24","FRANK","Peter Franken",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10337,72,"27.8",25,"0",4,"1937-09-19","1993-05-03",4,"Dairy Products",3,"Federal Shipping"
10338,"1996-10-25","OLDWO","Rene Phillips",17,"Alice Mutton",6,"39",0,0,0,1,10338,17,"31.2",20,"0",4,"1937-09-19","1993-05-03",6,"Meat/Poultry",3,"Federal Shipping"
10338,"1996-10-25","OLDWO","Rene Phillips",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10338,30,"20.7",15,"0",4,"1937-09-19","1993-05-03",8,"Seafood",3,"Federal Shipping"
10339,"1996-10-28","MEREP","Jean Fresnière",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10339,4,"17.6",10,"0",2,"1952-02-19","1992-08-14",2,"Condiments",2,"United Package"
10339,"1996-10-28","MEREP","Jean Fresnière",17,"Alice Mutton",6,"39",0,0,0,1,10339,17,"31.2",70,"0.05",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",2,"United Package"
10339,"1996-10-28","MEREP","Jean Fresnière",62,"Tarte au sucre",3,"49.3",17,0,0,0,10339,62,"39.4",28,"0",2,"1952-02-19","1992-08-14",3,"Confections",2,"United Package"
10340,"1996-10-29","BONAP","Laurence Lebihan",18,"Carnarvon Tigers",8,"62.5",42,0,0,0,10340,18,"50",20,"0.05",1,"1948-12-08","1992-05-01",8,"Seafood",3,"Federal Shipping"
10340,"1996-10-29","BONAP","Laurence Lebihan",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10340,41,"7.7",12,"0.05",1,"1948-12-08","1992-05-01",8,"Seafood",3,"Federal Shipping"
10340,"1996-10-29","BONAP","Laurence Lebihan",43,"Ipoh Coffee",1,"46",17,10,25,0,10340,43,"36.8",40,"0.05",1,"1948-12-08","1992-05-01",1,"Beverages",3,"Federal Shipping"
10341,"1996-10-29","SIMOB","Jytte Petersen",33,"Geitost",4,"2.5",112,0,20,0,10341,33,"2",8,"0",7,"1960-05-29","1994-01-02",4,"Dairy Products",3,"Federal Shipping"
10341,"1996-10-29","SIMOB","Jytte Petersen",59,"Raclette Courdavault",4,"55",79,0,0,0,10341,59,"44",9,"0.15",7,"1960-05-29","1994-01-02",4,"Dairy Products",3,"Federal Shipping"
10342,"1996-10-30","FRANK","Peter Franken",2,"Chang",1,"19",17,40,25,1,10342,2,"15.2",24,"0.2",4,"1937-09-19","1993-05-03",1,"Beverages",2,"United Package"
10342,"1996-10-30","FRANK","Peter Franken",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10342,31,"10",56,"0.2",4,"1937-09-19","1993-05-03",4,"Dairy Products",2,"United Package"
10342,"1996-10-30","FRANK","Peter Franken",36,"Inlagd Sill",8,"19",112,0,20,0,10342,36,"15.2",40,"0.2",4,"1937-09-19","1993-05-03",8,"Seafood",2,"United Package"
10342,"1996-10-30","FRANK","Peter Franken",55,"Pâté chinois",6,"24",115,0,20,0,10342,55,"19.2",40,"0.2",4,"1937-09-19","1993-05-03",6,"Meat/Poultry",2,"United Package"
10343,"1996-10-31","LEHMS","Renate Messner",64,"Wimmers gute Semmelknödel",5,"33.25",22,80,30,0,10343,64,"26.6",50,"0",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",1,"Speedy Express"
10343,"1996-10-31","LEHMS","Renate Messner",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10343,68,"10",4,"0.05",4,"1937-09-19","1993-05-03",3,"Confections",1,"Speedy Express"
10343,"1996-10-31","LEHMS","Renate Messner",76,"Lakkalikööri",1,"18",57,0,20,0,10343,76,"14.4",15,"0",4,"1937-09-19","1993-05-03",1,"Beverages",1,"Speedy Express"
10344,"1996-11-01","WHITC","Karl Jablonski",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10344,4,"17.6",35,"0",4,"1937-09-19","1993-05-03",2,"Condiments",2,"United Package"
10344,"1996-11-01","WHITC","Karl Jablonski",8,"Northwoods Cranberry Sauce",2,"40",6,0,0,0,10344,8,"32",70,"0.25",4,"1937-09-19","1993-05-03",2,"Condiments",2,"United Package"
